Sector,Sector_name,Institution,State,Tuition
2,"4-year, private not-for-profit",Mount Vernon Nazarene University,OH,24650
2,"4-year, private not-for-profit",William Peace University,NC,24650
2,"4-year, private not-for-profit",Friends University,KS,24630
2,"4-year, private not-for-profit",Howard Payne University,TX,24600
2,"4-year, private not-for-profit",North Park University,IL,24600
2,"4-year, private not-for-profit",Webster University,MO,24600
2,"4-year, private not-for-profit",Our Lady of the Lake University,TX,24596
2,"4-year, private not-for-profit",Huntingdon College,AL,24550
2,"4-year, private not-for-profit",Rocky Mountain College,MT,24530
2,"4-year, private not-for-profit",Thomas Aquinas College,CA,24500
2,"4-year, private not-for-profit",Unification Theological Seminary,NY,24500
2,"4-year, private not-for-profit",University of the Ozarks,AR,24470
2,"4-year, private not-for-profit",Carson-Newman University,TN,24460
2,"4-year, private not-for-profit",Bethany Lutheran College,MN,24450
2,"4-year, private not-for-profit",University of Saint Mary,KS,24450
2,"4-year, private not-for-profit",Alverno College,WI,24434
2,"4-year, private not-for-profit",Bethany College,KS,24390
2,"4-year, private not-for-profit",Wilson College,PA,24380
2,"4-year, private not-for-profit",Lesley University,MA,24375
2,"4-year, private not-for-profit",Greenville College,IL,24360
2,"4-year, private not-for-profit",Schreiner University,TX,24360
2,"4-year, private not-for-profit",Silver Lake College of the Holy Family,WI,24350
2,"4-year, private not-for-profit",Spring Arbor University,MI,24350
2,"4-year, private not-for-profit",Lyon College,AR,24300
2,"4-year, private not-for-profit",Newberry College,SC,24300
2,"4-year, private not-for-profit",Simpson University,CA,24300
2,"4-year, private not-for-profit",Berea College,KY,24270
2,"4-year, private not-for-profit",MidAmerica Nazarene University,KS,24250
2,"4-year, private not-for-profit",Bethel College-North Newton,KS,24200
2,"4-year, private not-for-profit",Lees-McRae College,NC,24150
2,"4-year, private not-for-profit",Indiana Wesleyan University,IN,24102
2,"4-year, private not-for-profit",Wesley College,DE,24100
2,"4-year, private not-for-profit",Lakeland College,WI,24090
2,"4-year, private not-for-profit",Culver-Stockton College,MO,24050
2,"4-year, private not-for-profit",McPherson College,KS,24035
2,"4-year, private not-for-profit",Webber International University,FL,24034
2,"4-year, private not-for-profit",New Hampshire Institute of Art,NH,24010
2,"4-year, private not-for-profit",Howard University,DC,23970
2,"4-year, private not-for-profit",Franciscan University of Steubenville,OH,23930
2,"4-year, private not-for-profit",Harrisburg University of Science and Technology,PA,23900
2,"4-year, private not-for-profit",Tabor College,KS,23900
2,"4-year, private not-for-profit",Drury University,MO,23885
2,"4-year, private not-for-profit",Nyack College,NY,23800
2,"4-year, private not-for-profit",Olivet College,MI,23800
2,"4-year, private not-for-profit",Viterbo University,WI,23790
2,"4-year, private not-for-profit",Anderson University,SC,23750
2,"4-year, private not-for-profit",Robert Morris University Illinois,IL,23700
2,"4-year, private not-for-profit",St Andrews University,NC,23682
2,"4-year, private not-for-profit",Dakota Wesleyan University,SD,23650
2,"4-year, private not-for-profit",Dallas Baptist University,TX,23650
2,"4-year, private not-for-profit",MacMurray College,IL,23600
2,"4-year, private not-for-profit",John Brown University,AR,23588
2,"4-year, private not-for-profit",Burlington College,VT,23581
2,"4-year, private not-for-profit",D'Youville College,NY,23562
2,"4-year, private not-for-profit",Columbia College-Chicago,IL,23544
2,"4-year, private not-for-profit",Montreat College,NC,23520
2,"4-year, private not-for-profit",William Penn University,IA,23480
2,"4-year, private not-for-profit",Thomas College,ME,23460
2,"4-year, private not-for-profit",Grand View University,IA,23426
2,"4-year, private not-for-profit",Oral Roberts University,OK,23410
2,"4-year, private not-for-profit",Jefferson College of Health Sciences,VA,23380
2,"4-year, private not-for-profit",Ouachita Baptist University,AR,23320
2,"4-year, private not-for-profit",East Texas Baptist University,TX,23280
2,"4-year, private not-for-profit",Cairn University-Langhorne,PA,23245
2,"4-year, private not-for-profit",University of Charleston,WV,23200
2,"4-year, private not-for-profit",Crown College,MN,23180
2,"4-year, private not-for-profit",Oklahoma Wesleyan University,OK,23180
2,"4-year, private not-for-profit",Texas Wesleyan University,TX,23144
2,"4-year, private not-for-profit",Northwood University-Florida,FL,23132
2,"4-year, private not-for-profit",Northwood University-Michigan,MI,23132
2,"4-year, private not-for-profit",Northwood University-Texas,TX,23132
2,"4-year, private not-for-profit",Trevecca Nazarene University,TN,23126
2,"4-year, private not-for-profit",Martin Methodist College,TN,23100
2,"4-year, private not-for-profit",Pennsylvania College of Health Sciences,PA,23045
2,"4-year, private not-for-profit",Limestone College,SC,23000
2,"4-year, private not-for-profit",Union College,KY,22980
2,"4-year, private not-for-profit",Southern Wesleyan University,SC,22950
2,"4-year, private not-for-profit",Spalding University,KY,22950
2,"4-year, private not-for-profit",Chowan University,NC,22900
2,"4-year, private not-for-profit",Capitol Technology University,MD,22896
2,"4-year, private not-for-profit",Mount Marty College,SD,22892
2,"4-year, private not-for-profit",Campbellsville University,KY,22842
2,"4-year, private not-for-profit",Bluefield College,VA,22840
2,"4-year, private not-for-profit",Charleston Southern University,SC,22840
2,"4-year, private not-for-profit",Saint Joseph's College-New York,NY,22830
2,"4-year, private not-for-profit",Oklahoma Baptist University,OK,22800
2,"4-year, private not-for-profit",Fontbonne University,MO,22770
2,"4-year, private not-for-profit",Missouri Baptist University,MO,22760
2,"4-year, private not-for-profit",Alderson Broaddus University,WV,22740
2,"4-year, private not-for-profit",Siena Heights University,MI,22740
2,"4-year, private not-for-profit",Southern Nazarene University,OK,22690
2,"4-year, private not-for-profit",Tusculum College,TN,22670
2,"4-year, private not-for-profit",Southern Vermont College,VT,22645
2,"4-year, private not-for-profit",Westminster College,MO,22560
2,"4-year, private not-for-profit",Lindsey Wilson College,KY,22550
2,"4-year, private not-for-profit",Goldey-Beacom College,DE,22500
2,"4-year, private not-for-profit",Arizona Christian University,AZ,22466
2,"4-year, private not-for-profit",New England Institute of Technology,RI,22371
2,"4-year, private not-for-profit",Hardin-Simmons University,TX,22350
2,"4-year, private not-for-profit",Hellenic College-Holy Cross Greek Orthodox School of Theology,MA,22339
2,"4-year, private not-for-profit",Trinity Washington University,DC,22316
2,"4-year, private not-for-profit",Midway College,KY,22300
2,"4-year, private not-for-profit",St Francis College,NY,22300
2,"4-year, private not-for-profit",Tennessee Wesleyan College,TN,22300
2,"4-year, private not-for-profit",Phillips Beth Israel School of Nursing,NY,22280
2,"4-year, private not-for-profit",Kentucky Wesleyan College,KY,22230
2,"4-year, private not-for-profit",Southeastern University,FL,22202
2,"4-year, private not-for-profit",Bryan College-Dayton,TN,22200
2,"4-year, private not-for-profit",Multnomah University,OR,22100
2,"4-year, private not-for-profit",Urbana University,OH,22012
2,"4-year, private not-for-profit",Pennsylvania College of Art and Design,PA,22000
2,"4-year, private not-for-profit",Sterling College,KS,21950
2,"4-year, private not-for-profit",University of Rio Grande,OH,21930
2,"4-year, private not-for-profit",Keystone College,PA,21900
2,"4-year, private not-for-profit",Central Methodist University-College of Liberal Arts and Sciences,MO,21830
2,"4-year, private not-for-profit",Hampton University,VA,21760
2,"4-year, private not-for-profit",Saint John's Seminary,MA,21650
2,"4-year, private not-for-profit",Vaughn College of Aeronautics and Technology,NY,21642
2,"4-year, private not-for-profit",University of Great Falls,MT,21556
2,"4-year, private not-for-profit",Xavier University of Louisiana,LA,21552
2,"4-year, private not-for-profit",Tiffin University,OH,21535
2,"4-year, private not-for-profit",Finlandia University,MI,21480
2,"4-year, private not-for-profit",Washington Adventist University,MD,21395
2,"4-year, private not-for-profit",Piedmont College,GA,21350
2,"4-year, private not-for-profit",Clark Atlanta University,GA,21334
2,"4-year, private not-for-profit",Aurora University,IL,21320
2,"4-year, private not-for-profit",Waynesburg University,PA,21290
2,"4-year, private not-for-profit",William Woods University,MO,21260
2,"4-year, private not-for-profit",College of Saint Mary Magdalen,NH,21200
2,"4-year, private not-for-profit",College of St Joseph,VT,21200
2,"4-year, private not-for-profit",Hawaii Pacific University,HI,21130
2,"4-year, private not-for-profit",Saint John Vianney College Seminary,FL,21100
2,"4-year, private not-for-profit",Union College,NE,21080
2,"4-year, private not-for-profit",Pontifical College Josephinum,OH,21038
2,"4-year, private not-for-profit",Liberty University,VA,21000
2,"4-year, private not-for-profit",Chaminade University of Honolulu,HI,20940
2,"4-year, private not-for-profit",Fisk University,TN,20858
2,"4-year, private not-for-profit",Southwest Baptist University,MO,20840
2,"4-year, private not-for-profit",Coleman University,CA,20800
2,"4-year, private not-for-profit",Evangel University,MO,20796
2,"4-year, private not-for-profit",Mount Aloysius College,PA,20790
2,"4-year, private not-for-profit",Belhaven University,MS,20780
2,"4-year, private not-for-profit",North Central University,MN,20776
2,"4-year, private not-for-profit",Aquinas College,TN,20550
2,"4-year, private not-for-profit",Bellin College,WI,20500
2,"4-year, private not-for-profit",Rochester College,MI,20486
2,"4-year, private not-for-profit",Freed-Hardeman University,TN,20468
2,"4-year, private not-for-profit",Saint Leo University,FL,20420
2,"4-year, private not-for-profit",Thomas More College of Liberal Arts,NH,20400
2,"4-year, private not-for-profit",University of Valley Forge,PA,20394
2,"4-year, private not-for-profit",Marygrove College,MI,20336
2,"4-year, private not-for-profit",Warner Pacific College,OR,20300
2,"4-year, private not-for-profit",Marylhurst University,OR,20295
2,"4-year, private not-for-profit",Baptist Bible College & Seminary of Pennsylvania,PA,20250
2,"4-year, private not-for-profit",Concordia University-Saint Paul,MN,20250
2,"4-year, private not-for-profit",Shorter University,GA,20250
2,"4-year, private not-for-profit",Watkins College of Art Design & Film,TN,20250
2,"4-year, private not-for-profit",Southern Adventist University,TN,20240
2,"4-year, private not-for-profit",Cumberland University,TN,20200
2,"4-year, private not-for-profit",Eureka College,IL,20060
2,"4-year, private not-for-profit",The Christ College of Nursing and Health Sciences,OH,20031
2,"4-year, private not-for-profit",Wesleyan College,GA,20025
2,"4-year, private not-for-profit",University of the Cumberlands,KY,20000
2,"4-year, private not-for-profit",Brescia University,KY,19990
2,"4-year, private not-for-profit",Lincoln Memorial University,TN,19970
2,"4-year, private not-for-profit",Hilbert College,NY,19940
2,"4-year, private not-for-profit",Ashland University,OH,19852
2,"4-year, private not-for-profit",Oakland City University,IN,19800
2,"4-year, private not-for-profit",Boston Architectural College,MA,19706
2,"4-year, private not-for-profit",Toccoa Falls College,GA,19700
2,"4-year, private not-for-profit",Dunwoody College of Technology,MN,19652
2,"4-year, private not-for-profit",Alaska Pacific University,AK,19610
2,"4-year, private not-for-profit",Lubbock Christian University,TX,19600
2,"4-year, private not-for-profit",Methodist College,IL,19600
2,"4-year, private not-for-profit",Visible Music College,TN,19600
2,"4-year, private not-for-profit",Mount Angel Seminary,OR,19589
2,"4-year, private not-for-profit",Tuskegee University,AL,19570
2,"4-year, private not-for-profit",Blackburn College,IL,19560
2,"4-year, private not-for-profit",East-West University,IL,19545
2,"4-year, private not-for-profit",Conception Seminary College,MO,19530
2,"4-year, private not-for-profit",Hannibal-LaGrange University,MO,19530
2,"4-year, private not-for-profit",Saint Charles Borromeo Seminary-Overbrook,PA,19500
